ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,NumeralAnalysis
Phom-25_twentyfive-1,,Phom,25_twentyfive,ha-pɘ-ŋa,ha-pɘ-ŋa,h a + p ɘ + ŋ a,,FW2023,,,^ h a - p ɘ - ŋ a $,default,
Phom-26_twentysix-1,,Phom,26_twentysix,ha-pɘ-wok,ha-pɘ-wok,h a + p ɘ + w o k,,FW2023,,,^ h a - p ɘ - w o k $,default,
Phom-27_twentyseven-1,,Phom,27_twentyseven,ha-pɘ-ɲət,ha-pɘ-ɲət,h a + p ɘ + ɲ ə t,,FW2023,,,^ h a - p ɘ - ɲ ə t $,default,
Phom-28_twentyeight-1,,Phom,28_twentyeight,ha-pɘ-ʃət,ha-pɘ-ʃət,h a + p ɘ + ʃ ə t,,FW2023,,,^ h a - p ɘ - ʃ ə t $,default,
Phom-29_twentynine-1,,Phom,29_twentynine,ha-pɘ-ʃʉ,ha-pɘ-ʃʉ,h a + p ɘ + ʃ ʉ,,FW2023,,,^ h a - p ɘ - ʃ ʉ $,default,
Phom-30_thirty-1,,Phom,30_thirty,habɘən,habɘən,h a b ɘ ə n,,FW2023,,,^ h a b ɘ ə n $,default,
Phom-31_thirtyone-1,,Phom,31_thirtyone,habɘən-pɘ-hɯk,habɘən-pɘ-hɯk,h a b ɘ ə n + p ɘ + h ɯ k,,FW2023,,,^ h a b ɘ ə n - p ɘ - h ɯ k $,default,
Phom-32_thirtytwo-1,,Phom,32_thirtytwo,habɘən-pɘ-ɲi,habɘən-pɘ-ɲi,h a b ɘ ə n + p ɘ + ɲ i,,FW2023,,,^ h a b ɘ ə n - p ɘ - ɲ i $,default,
Phom-33_thirtythree-1,,Phom,33_thirtythree,habɘən-pɘ-ʧəm,habɘən-pɘ-ʧəm,h a b ɘ ə n + p ɘ + tʃ ə m,,FW2023,,,^ h a b ɘ ə n - p ɘ - ʧ ə m $,default,
Phom-34_thirtyfour-1,,Phom,34_thirtyfour,habɘən-pɘ-əli,habɘən-pɘ-əli,h a b ɘ ə n + p ɘ + ə l i,,FW2023,,,^ h a b ɘ ə n - p ɘ - ə l i $,default,
Phom-35_thirtyfive-1,,Phom,35_thirtyfive,habɘən-pɘ-ŋa,habɘən-pɘ-ŋa,h a b ɘ ə n + p ɘ + ŋ a,,FW2023,,,^ h a b ɘ ə n - p ɘ - ŋ a $,default,
Phom-36_thirtysix-1,,Phom,36_thirtysix,habɘən-pɘ-wok,habɘən-pɘ-wok,h a b ɘ ə n + p ɘ + w o k,,FW2023,,,^ h a b ɘ ə n - p ɘ - w o k $,default,
Phom-37_thirtyseven-1,,Phom,37_thirtyseven,habɘən-pɘ-ɲət,habɘən-pɘ-ɲət,h a b ɘ ə n + p ɘ + ɲ ə t,,FW2023,,,^ h a b ɘ ə n - p ɘ - ɲ ə t $,default,
Phom-38_thirtyeight-1,,Phom,38_thirtyeight,habɘən-pɘ-ʃət,habɘən-pɘ-ʃət,h a b ɘ ə n + p ɘ + ʃ ə t,,FW2023,,,^ h a b ɘ ə n - p ɘ - ʃ ə t $,default,
Phom-39_thirtynine-1,,Phom,39_thirtynine,habɘən-pɘ-ʃʉ,habɘən-pɘ-ʃʉ,h a b ɘ ə n + p ɘ + ʃ ʉ,,FW2023,,,^ h a b ɘ ə n - p ɘ - ʃ ʉ $,default,
Phom-40_forty-1,,Phom,40_forty,pɘɲi,pɘɲi,p ɘ ɲ i,,FW2023,,,^ p ɘ ɲ i $,default,
Phom-41_fortyone-1,,Phom,41_fortyone,pɘɲi-pɘ-hɯk,pɘɲi-pɘ-hɯk,p ɘ ɲ i + p ɘ + h ɯ k,,FW2023,,,^ p ɘ ɲ i - p ɘ - h ɯ k $,default,
Phom-42_fortytwo-1,,Phom,42_fortytwo,pɘɲi-pɘ-ɲi,pɘɲi-pɘ-ɲi,p ɘ ɲ i + p ɘ + ɲ i,,FW2023,,,^ p ɘ ɲ i - p ɘ - ɲ i $,default,
Phom-43_fortythree-1,,Phom,43_fortythree,pɘɲi-pɘ-ʧəm,pɘɲi-pɘ-ʧəm,p ɘ ɲ i + p ɘ + tʃ ə m,,FW2023,,,^ p ɘ ɲ i - p ɘ - ʧ ə m $,default,
Phom-44_fortyfour-1,,Phom,44_fortyfour,pɘɲi-pɘ-əli,pɘɲi-pɘ-əli,p ɘ ɲ i + p ɘ + ə l i,,FW2023,,,^ p ɘ ɲ i - p ɘ - ə l i $,default,
Phom-45_fortyfive-1,,Phom,45_fortyfive,pɘɲi-pɘ-ŋa,pɘɲi-pɘ-ŋa,p ɘ ɲ i + p ɘ + ŋ a,,FW2023,,,^ p ɘ ɲ i - p ɘ - ŋ a $,default,
Phom-46_fortysix-1,,Phom,46_fortysix,pɘɲi-pɘ-wok,pɘɲi-pɘ-wok,p ɘ ɲ i + p ɘ + w o k,,FW2023,,,^ p ɘ ɲ i - p ɘ - w o k $,default,
Phom-47_fortyseven-1,,Phom,47_fortyseven,pɘɲi-pɘ-ɲət,pɘɲi-pɘ-ɲət,p ɘ ɲ i + p ɘ + ɲ ə t,,FW2023,,,^ p ɘ ɲ i - p ɘ - ɲ ə t $,default,
Phom-48_fortyeight-1,,Phom,48_fortyeight,pɘɲi-pɘ-ʃət,pɘɲi-pɘ-ʃət,p ɘ ɲ i + p ɘ + ʃ ə t,,FW2023,,,^ p ɘ ɲ i - p ɘ - ʃ ə t $,default,
Phom-49_fortynine-1,,Phom,49_fortynine,pɘɲi-pɘ-ʃʉ,pɘɲi-pɘ-ʃʉ,p ɘ ɲ i + p ɘ + ʃ ʉ,,FW2023,,,^ p ɘ ɲ i - p ɘ - ʃ ʉ $,default,
Phom-50_fifty-1,,Phom,50_fifty,pɘɲipɘən,pɘɲipɘən,p ɘ ɲ i p ɘ ə n,,FW2023,,,^ p ɘ ɲ i p ɘ ə n $,default,
Phom-51_fiftyone-1,,Phom,51_fiftyone,pɘɲipɘən-pɘ-hɯk,pɘɲipɘən-pɘ-hɯk,p ɘ ɲ i p ɘ ə n + p ɘ + h ɯ k,,FW2023,,,^ p ɘ ɲ i p ɘ ə n - p ɘ - h ɯ k $,default,
Phom-52_fiftytwo-1,,Phom,52_fiftytwo,pɘɲipɘən-pɘ-ɲi,pɘɲipɘən-pɘ-ɲi,p ɘ ɲ i p ɘ ə n + p ɘ + ɲ i,,FW2023,,,^ p ɘ ɲ i p ɘ ə n - p ɘ - ɲ i $,default,
Phom-53_fiftythree-1,,Phom,53_fiftythree,pɘɲipɘən-pɘ-ʧəm,pɘɲipɘən-pɘ-ʧəm,p ɘ ɲ i p ɘ ə n + p ɘ + tʃ ə m,,FW2023,,,^ p ɘ ɲ i p ɘ ə n - p ɘ - ʧ ə m $,default,
Phom-54_fiftyfour-1,,Phom,54_fiftyfour,pɘɲipɘən-pɘ-əli,pɘɲipɘən-pɘ-əli,p ɘ ɲ i p ɘ ə n + p ɘ + ə l i,,FW2023,,,^ p ɘ ɲ i p ɘ ə n - p ɘ - ə l i $,default,
Phom-55_fiftyfive-1,,Phom,55_fiftyfive,pɘɲipɘən-pɘ-ŋa,pɘɲipɘən-pɘ-ŋa,p ɘ ɲ i p ɘ ə n + p ɘ + ŋ a,,FW2023,,,^ p ɘ ɲ i p ɘ ə n - p ɘ - ŋ a $,default,
Phom-56_fiftysix-1,,Phom,56_fiftysix,pɘɲipɘən-pɘ-wok,pɘɲipɘən-pɘ-wok,p ɘ ɲ i p ɘ ə n + p ɘ + w o k,,FW2023,,,^ p ɘ ɲ i p ɘ ə n - p ɘ - w o k $,default,
Phom-57_fiftyseven-1,,Phom,57_fiftyseven,pɘɲipɘən-pɘ-ɲət,pɘɲipɘən-pɘ-ɲət,p ɘ ɲ i p ɘ ə n + p ɘ + ɲ ə t,,FW2023,,,^ p ɘ ɲ i p ɘ ə n - p ɘ - ɲ ə t $,default,
Phom-58_fiftyeight-1,,Phom,58_fiftyeight,pɘɲipɘən-pɘ-ʃət,pɘɲipɘən-pɘ-ʃət,p ɘ ɲ i p ɘ ə n + p ɘ + ʃ ə t,,FW2023,,,^ p ɘ ɲ i p ɘ ə n - p ɘ - ʃ ə t $,default,
Phom-59_fiftynine-1,,Phom,59_fiftynine,pəɲipɘən-pɘ-ʃʉ,pəɲipɘən-pɘ-ʃʉ,p ə ɲ i p ɘ ə n + p ɘ + ʃ ʉ,,FW2023,,,^ p ə ɲ i p ɘ ə n - p ɘ - ʃ ʉ $,default,
Phom-60_sixty-1,,Phom,60_sixty,pəʧəm,pəʧəm,p ə tʃ ə m,,FW2023,,,^ p ə ʧ ə m $,default,
Phom-61_sixtyone-1,,Phom,61_sixtyone,pɘʧəm-pɘ-hɯk,pɘʧəm-pɘ-hɯk,p ɘ tʃ ə m + p ɘ + h ɯ k,,FW2023,,,^ p ɘ ʧ ə m - p ɘ - h ɯ k $,default,
Phom-62_sixtytwo-1,,Phom,62_sixtytwo,pɘʧəm-pɘ-ɲi,pɘʧəm-pɘ-ɲi,p ɘ tʃ ə m + p ɘ + ɲ i,,FW2023,,,^ p ɘ ʧ ə m - p ɘ - ɲ i $,default,
Phom-63_sixtythree-1,,Phom,63_sixtythree,pɘʧəm-pɘ-ʧəm,pɘʧəm-pɘ-ʧəm,p ɘ tʃ ə m + p ɘ + tʃ ə m,,FW2023,,,^ p ɘ ʧ ə m - p ɘ - ʧ ə m $,default,
Phom-64_sixtyfour-1,,Phom,64_sixtyfour,pɘʧəm-pɘ-əli,pɘʧəm-pɘ-əli,p ɘ tʃ ə m + p ɘ + ə l i,,FW2023,,,^ p ɘ ʧ ə m - p ɘ - ə l i $,default,
Phom-65_sixtyfive-1,,Phom,65_sixtyfive,pɘʧəm-pɘ-ŋa,pɘʧəm-pɘ-ŋa,p ɘ tʃ ə m + p ɘ + ŋ a,,FW2023,,,^ p ɘ ʧ ə m - p ɘ - ŋ a $,default,
Phom-66_sixtysix-1,,Phom,66_sixtysix,pɘʧəm-pɘ-wok,pɘʧəm-pɘ-wok,p ɘ tʃ ə m + p ɘ + w o k,,FW2023,,,^ p ɘ ʧ ə m - p ɘ - w o k $,default,
Phom-67_sixtyseven-1,,Phom,67_sixtyseven,pɘʧəm-pɘ-ɲət,pɘʧəm-pɘ-ɲət,p ɘ tʃ ə m + p ɘ + ɲ ə t,,FW2023,,,^ p ɘ ʧ ə m - p ɘ - ɲ ə t $,default,
Phom-68_sixtyeight-1,,Phom,68_sixtyeight,pɘʧəm-pɘ-ʃət,pɘʧəm-pɘ-ʃət,p ɘ tʃ ə m + p ɘ + ʃ ə t,,FW2023,,,^ p ɘ ʧ ə m - p ɘ - ʃ ə t $,default,
Phom-69_sixtynine-1,,Phom,69_sixtynine,pɘʧəm-pɘ-ʃʉ,pɘʧəm-pɘ-ʃʉ,p ɘ tʃ ə m + p ɘ + ʃ ʉ,,FW2023,,,^ p ɘ ʧ ə m - p ɘ - ʃ ʉ $,default,
Phom-70_seventy-1,,Phom,70_seventy,pɘʧəmpɘən,pɘʧəmpɘən,p ɘ tʃ ə m p ɘ ə n,,FW2023,,,^ p ɘ ʧ ə m p ɘ ə n $,default,
Phom-71_seventyone-1,,Phom,71_seventyone,pɘʧəmpɘən-pɘ-hɯk,pɘʧəmpɘən-pɘ-hɯk,p ɘ tʃ ə m p ɘ ə n + p ɘ + h ɯ k,,FW2023,,,^ p ɘ ʧ ə m p ɘ ə n - p ɘ - h ɯ k $,default,
Phom-72_seventytwo-1,,Phom,72_seventytwo,pɘʧəmpɘən-pɘ-ɲi,pɘʧəmpɘən-pɘ-ɲi,p ɘ tʃ ə m p ɘ ə n + p ɘ + ɲ i,,FW2023,,,^ p ɘ ʧ ə m p ɘ ə n - p ɘ - ɲ i $,default,
Phom-73_seventythree-1,,Phom,73_seventythree,pɘʧəmpɘən-pɘ-ʧəm,pɘʧəmpɘən-pɘ-ʧəm,p ɘ tʃ ə m p ɘ ə n + p ɘ + tʃ ə m,,FW2023,,,^ p ɘ ʧ ə m p ɘ ə n - p ɘ - ʧ ə m $,default,
Phom-74_seventyfour-1,,Phom,74_seventyfour,pɘʧəmpɘən-pɘ-əli,pɘʧəmpɘən-pɘ-əli,p ɘ tʃ ə m p ɘ ə n + p ɘ + ə l i,,FW2023,,,^ p ɘ ʧ ə m p ɘ ə n - p ɘ - ə l i $,default,
Phom-75_seventyfive-1,,Phom,75_seventyfive,pəʧəmpɘən-pɘ-ŋa,pəʧəmpɘən-pɘ-ŋa,p ə tʃ ə m p ɘ ə n + p ɘ + ŋ a,,FW2023,,,^ p ə ʧ ə m p ɘ ə n - p ɘ - ŋ a $,default,
Phom-76_seventysix-1,,Phom,76_seventysix,pɘʧəmpɘən-pɘ-wok,pɘʧəmpɘən-pɘ-wok,p ɘ tʃ ə m p ɘ ə n + p ɘ + w o k,,FW2023,,,^ p ɘ ʧ ə m p ɘ ə n - p ɘ - w o k $,default,
Phom-77_seventyseven-1,,Phom,77_seventyseven,pɘʧəmpɘən-pɘ-ɲət,pɘʧəmpɘən-pɘ-ɲət,p ɘ tʃ ə m p ɘ ə n + p ɘ + ɲ ə t,,FW2023,,,^ p ɘ ʧ ə m p ɘ ə n - p ɘ - ɲ ə t $,default,
Phom-78_seventyeight-1,,Phom,78_seventyeight,pɘʧəmpɘən-pɘ-ʃət,pɘʧəmpɘən-pɘ-ʃət,p ɘ tʃ ə m p ɘ ə n + p ɘ + ʃ ə t,,FW2023,,,^ p ɘ ʧ ə m p ɘ ə n - p ɘ - ʃ ə t $,default,
Phom-79_seventynine-1,,Phom,79_seventynine,pɘʧəmpɘən-pɘ-ʃʉ,pɘʧəmpɘən-pɘ-ʃʉ,p ɘ tʃ ə m p ɘ ə n + p ɘ + ʃ ʉ,,FW2023,,,^ p ɘ ʧ ə m p ɘ ə n - p ɘ - ʃ ʉ $,default,
Phom-80_eighty-1,,Phom,80_eighty,pʉəli,pʉəli,p ʉ ə l i,,FW2023,,,^ p ʉ ə l i $,default,
Phom-81_eightyone-1,,Phom,81_eightyone,pʉəli-pɘ-hɯk,pʉəli-pɘ-hɯk,p ʉ ə l i + p ɘ + h ɯ k,,FW2023,,,^ p ʉ ə l i - p ɘ - h ɯ k $,default,
Phom-82_eightytwo-1,,Phom,82_eightytwo,pʉəli-pɘ-ɲi,pʉəli-pɘ-ɲi,p ʉ ə l i + p ɘ + ɲ i,,FW2023,,,^ p ʉ ə l i - p ɘ - ɲ i $,default,
Phom-83_eightythree-1,,Phom,83_eightythree,pʉəli-pɘ-ʧəm,pʉəli-pɘ-ʧəm,p ʉ ə l i + p ɘ + tʃ ə m,,FW2023,,,^ p ʉ ə l i - p ɘ - ʧ ə m $,default,
Phom-84_eightyfour-1,,Phom,84_eightyfour,pʉəli-pɘ-əli,pʉəli-pɘ-əli,p ʉ ə l i + p ɘ + ə l i,,FW2023,,,^ p ʉ ə l i - p ɘ - ə l i $,default,
Phom-85_eightyfive-1,,Phom,85_eightyfive,pʉəli-pɘ-ŋa,pʉəli-pɘ-ŋa,p ʉ ə l i + p ɘ + ŋ a,,FW2023,,,^ p ʉ ə l i - p ɘ - ŋ a $,default,
Phom-86_eightysix-1,,Phom,86_eightysix,pʉəli-pɘ-wok,pʉəli-pɘ-wok,p ʉ ə l i + p ɘ + w o k,,FW2023,,,^ p ʉ ə l i - p ɘ - w o k $,default,
Phom-87_eightyseven-1,,Phom,87_eightyseven,pʉəli-pɘ-ɲət,pʉəli-pɘ-ɲət,p ʉ ə l i + p ɘ + ɲ ə t,,FW2023,,,^ p ʉ ə l i - p ɘ - ɲ ə t $,default,
Phom-88_eightyeight-1,,Phom,88_eightyeight,pʉəli-pɘ-ʃət,pʉəli-pɘ-ʃət,p ʉ ə l i + p ɘ + ʃ ə t,,FW2023,,,^ p ʉ ə l i - p ɘ - ʃ ə t $,default,
Phom-89_eightynine-1,,Phom,89_eightynine,pʉəli-pɘ-ʃʉ,pʉəli-pɘ-ʃʉ,p ʉ ə l i + p ɘ + ʃ ʉ,,FW2023,,,^ p ʉ ə l i - p ɘ - ʃ ʉ $,default,
Phom-90_ninety-1,,Phom,90_ninety,pʉəlipɘən,pʉəlipɘən,p ʉ ə l i p ɘ ə n,,FW2023,,,^ p ʉ ə l i p ɘ ə n $,default,
Phom-91_ninetyone-1,,Phom,91_ninetyone,pʉəlipɘən-pɘ-hɯk,pʉəlipɘən-pɘ-hɯk,p ʉ ə l i p ɘ ə n + p ɘ + h ɯ k,,FW2023,,,^ p ʉ ə l i p ɘ ə n - p ɘ - h ɯ k $,default,
Phom-92_ninetytwo-1,,Phom,92_ninetytwo,pʉəlipɘən-pɘ-ɲi,pʉəlipɘən-pɘ-ɲi,p ʉ ə l i p ɘ ə n + p ɘ + ɲ i,,FW2023,,,^ p ʉ ə l i p ɘ ə n - p ɘ - ɲ i $,default,
Phom-93_ninetythree-1,,Phom,93_ninetythree,pʉəlipɘən-pɘ-ʧəm,pʉəlipɘən-pɘ-ʧəm,p ʉ ə l i p ɘ ə n + p ɘ + tʃ ə m,,FW2023,,,^ p ʉ ə l i p ɘ ə n - p ɘ - ʧ ə m $,default,
Phom-94_ninetyfour-1,,Phom,94_ninetyfour,pʉəlipɘən-pɘ-əli,pʉəlipɘən-pɘ-əli,p ʉ ə l i p ɘ ə n + p ɘ + ə l i,,FW2023,,,^ p ʉ ə l i p ɘ ə n - p ɘ - ə l i $,default,
Phom-95_ninetyfive-1,,Phom,95_ninetyfive,pʉəlipɘən-pɘ-ŋa,pʉəlipɘən-pɘ-ŋa,p ʉ ə l i p ɘ ə n + p ɘ + ŋ a,,FW2023,,,^ p ʉ ə l i p ɘ ə n - p ɘ - ŋ a $,default,
Phom-96_ninetysix-1,,Phom,96_ninetysix,pʉəlipɘən-pɘ-wok,pʉəlipɘən-pɘ-wok,p ʉ ə l i p ɘ ə n + p ɘ + w o k,,FW2023,,,^ p ʉ ə l i p ɘ ə n - p ɘ - w o k $,default,
Phom-97_ninetyseven-1,,Phom,97_ninetyseven,pʉəlipɘən-pɘ-ɲət,pʉəlipɘən-pɘ-ɲət,p ʉ ə l i p ɘ ə n + p ɘ + ɲ ə t,,FW2023,,,^ p ʉ ə l i p ɘ ə n - p ɘ - ɲ ə t $,default,
Phom-98_ninetyeight-1,,Phom,98_ninetyeight,pʉəlipɘən-pɘ-ʃət,pʉəlipɘən-pɘ-ʃət,p ʉ ə l i p ɘ ə n + p ɘ + ʃ ə t,,FW2023,,,^ p ʉ ə l i p ɘ ə n - p ɘ - ʃ ə t $,default,
Phom-99_ninetynine-1,,Phom,99_ninetynine,pʉəlipɘən-pə-ʃʉ,pʉəlipɘən-pə-ʃʉ,p ʉ ə l i p ɘ ə n + p ə + ʃ ʉ,,FW2023,,,^ p ʉ ə l i p ɘ ə n - p ə - ʃ ʉ $,default,
Phom-100_hundred-1,,Phom,100_hundred,kʰohɯk,kʰohɯk,kʰ o h ɯ k,,FW2023,,,^ kʰ o h ɯ k $,default,
Phom-1000_thousand-1,,Phom,1000_thousand,haʧa,haʧa,h a tʃ a,,FW2023,,,^ h a ʧ a $,default,
Phom-100000_lakh-1,,Phom,100000_lakh,lak,lak,l a k,,FW2023,,,^ l a k $,default,
Phom-10000000_crore-1,,Phom,10000000_crore,kɹoɹ,kɹoɹ,k ɹ o ɹ,,FW2023,,,^ k ɹ o ɹ $,default,
Phom-100_hundred-2,,Phom,100_hundred,kʰo,kʰo,kʰ o,,FW2023,,,^ kʰ o $,default,
Phom-100_onehundred-1,,Phom,100_onehundred,kʰo-hɯk,kʰo-hɯk,kʰ o + h ɯ k,,FW2023,,,^ kʰ o - h ɯ k $,default,
Phom-200_twohundred-1,,Phom,200_twohundred,kʰo-ɲi,kʰo-ɲi,kʰ o + ɲ i,,FW2023,,,^ kʰ o - ɲ i $,default,
Phom-300_threehundred-1,,Phom,300_threehundred,kʰo-ʧəm,kʰo-ʧəm,kʰ o + tʃ ə m,,FW2023,,,^ kʰ o - ʧ ə m $,default,
Phom-400_fourhundred-1,,Phom,400_fourhundred,kʰo-əli,kʰo-əli,kʰ o + ə l i,,FW2023,,,^ kʰ o - ə l i $,default,
Phom-500_fivehundred-1,,Phom,500_fivehundred,kʰo-ŋa,kʰo-ŋa,kʰ o + ŋ a,,FW2023,,,^ kʰ o - ŋ a $,default,
Phom-600_sixhundred-1,,Phom,600_sixhundred,kʰo-wok,kʰo-wok,kʰ o + w o k,,FW2023,,,^ kʰ o - w o k $,default,
Phom-1000_onethousand-1,,Phom,1000_onethousand,haʧa-hɯk,haʧa-hɯk,h a tʃ a + h ɯ k,,FW2023,,,^ h a ʧ a - h ɯ k $,default,
Phom-2000_twothousand-1,,Phom,2000_twothousand,haʧa-ɲi,haʧa-ɲi,h a tʃ a + ɲ i,,FW2023,,,^ h a ʧ a - ɲ i $,default,
Phom-3000_threethousand-1,,Phom,3000_threethousand,haʧa-ʧəm,haʧa-ʧəm,h a tʃ a + tʃ ə m,,FW2023,,,^ h a ʧ a - ʧ ə m $,default,
Phom-4000_fourthousand-1,,Phom,4000_fourthousand,haʧa-əli,haʧa-əli,h a tʃ a + ə l i,,FW2023,,,^ h a ʧ a - ə l i $,default,
Phom-5000_fivethousand-1,,Phom,5000_fivethousand,haʧa-ŋa,haʧa-ŋa,h a tʃ a + ŋ a,,FW2023,,,^ h a ʧ a - ŋ a $,default,
Phom-6000_sixthousand-1,,Phom,6000_sixthousand,haʧa-wok,haʧa-wok,h a tʃ a + w o k,,FW2023,,,^ h a ʧ a - w o k $,default,
Phom-120_onehundredtwenty-1,,Phom,120_onehundredtwenty,kʰo-hɯk-mɘ-kokʰa,kʰo-hɯk-mɘ-kokʰa,kʰ o + h ɯ k + m ɘ + k o kʰ a,,FW2023,,,^ kʰ o - h ɯ k - m ɘ - k o kʰ a $,default,
Phom-180_onehundredeighty-1,,Phom,180_onehundredeighty,kʰo-hɯk-mɘ-pʉəli,kʰo-hɯk-mɘ-pʉəli,kʰ o + h ɯ k + m ɘ + p ʉ ə l i,,FW2023,,,^ kʰ o - h ɯ k - m ɘ - p ʉ ə l i $,default,
Phom-221_twohundredtwentyone-1,,Phom,221_twohundredtwentyone,kʰo-ɲi-mɘ-ha-pɘ-hɯk,kʰo-ɲi-mɘ-ha-pɘ-hɯk,kʰ o + ɲ i + m ɘ + h a + p ɘ + h ɯ k,,FW2023,,,^ kʰ o - ɲ i - m ɘ - h a - p ɘ - h ɯ k $,default,
Phom-506_fivehundredsix-1,,Phom,506_fivehundredsix,kʰo-ŋa-mɘ-wok,kʰo-ŋa-mɘ-wok,kʰ o + ŋ a + m ɘ + w o k,,FW2023,,,^ kʰ o - ŋ a - m ɘ - w o k $,default,
Phom-3048_threethousandfortyeight-1,,Phom,3048_threethousandfortyeight,haʧa-ʧəm-mɘ-pɘɲi-pɘ-ʃət,haʧa-ʧəm-mɘ-pɘɲi-pɘ-ʃət,h a tʃ a + tʃ ə m + m ɘ + p ɘ ɲ i + p ɘ + ʃ ə t,,FW2023,,,^ h a ʧ a - ʧ ə m - m ɘ - p ɘ ɲ i - p ɘ - ʃ ə t $,default,
Phom-6900_sixthousandninehundred-1,,Phom,6900_sixthousandninehundred,haʧa-wok-mɘ-kʰo-ʃʉ,haʧa-wok-mɘ-kʰo-ʃʉ,h a tʃ a + w o k + m ɘ + kʰ o + ʃ ʉ,,FW2023,,,^ h a ʧ a - w o k - m ɘ - kʰ o - ʃ ʉ $,default,
Phom-7422_seventhousandfourhundredtwentytwo-1,,Phom,7422_seventhousandfourhundredtwentytwo,haʧa-ɲət-kʰo-əli-mɘ-ha-pɘ-ɲi,haʧa-ɲət-kʰo-əli-mɘ-ha-pɘ-ɲi,h a tʃ a + ɲ ə t + kʰ o + ə l i + m ɘ + h a + p ɘ + ɲ i,,FW2023,,,^ h a ʧ a - ɲ ə t - kʰ o - ə l i - m ɘ - h a - p ɘ - ɲ i $,default,
Phom-6008_sixthousandeight-1,,Phom,6008_sixthousandeight,haʧa-wok-mɘ-ʃət,haʧa-wok-mɘ-ʃət,h a tʃ a + w o k + m ɘ + ʃ ə t,,FW2023,,,^ h a ʧ a - w o k - m ɘ - ʃ ə t $,default,
Pochuri-1_one-1,,Pochuri,1_one,kəsɯ,kəsɯ,k ə s ɯ,,FW2023,,,^ k ə s ɯ $,default,
Pochuri-2_two-1,,Pochuri,2_two,kəɲi,kəɲi,k ə ɲ i,,FW2023,,,^ k ə ɲ i $,default,
Pochuri-3_three-1,,Pochuri,3_three,kəʧe,kəʧe,k ə tʃ e,,FW2023,,,^ k ə ʧ e $,default,
Pochuri-4_four-1,,Pochuri,4_four,əmzɯ,əmzɯ,ə m z ɯ,,FW2023,,,^ ə m z ɯ $,default,
Pochuri-5_five-1,,Pochuri,5_five,məŋa,məŋa,m ə ŋ a,,FW2023,,,^ m ə ŋ a $,default,
Pochuri-6_six-1,,Pochuri,6_six,toɹo,toɹo,t o ɹ o,,FW2023,,,^ t o ɹ o $,default,
Pochuri-7_seven-1,,Pochuri,7_seven,təɹə,təɹə,t ə ɹ ə,,FW2023,,,^ t ə ɹ ə $,default,
Pochuri-8_eight-1,,Pochuri,8_eight,təze,təze,t ə z e,,FW2023,,,^ t ə z e $,default,
Pochuri-9_nine-1,,Pochuri,9_nine,toku,toku,t o k u,,FW2023,,,^ t o k u $,default,
Pochuri-10_ten-1,,Pochuri,10_ten,təɹake,təɹake,t ə ɹ a k e,,FW2023,,,^ t ə ɹ a k e $,default,
Pochuri-11_eleven-1,,Pochuri,11_eleven,təɹaləke,təɹaləke,t ə ɹ a l ə k e,,FW2023,,,^ t ə ɹ a l ə k e $,default,
Pochuri-12_twelve-1,,Pochuri,12_twelve,təɹa-keɲi,təɹa-keɲi,t ə ɹ a + k e ɲ i,,FW2023,,,^ t ə ɹ a - k e ɲ i $,default,
Pochuri-13_thirteen-1,,Pochuri,13_thirteen,təɹak-ʧe,təɹak-ʧe,t ə ɹ a k + tʃ e,,FW2023,,,^ t ə ɹ a k - ʧ e $,default,
Pochuri-14_fourteen-1,,Pochuri,14_fourteen,təɹam-zɯ,təɹam-zɯ,t ə ɹ a m + z ɯ,,FW2023,,,^ t ə ɹ a m - z ɯ $,default,
Pochuri-15_fifteen-1,,Pochuri,15_fifteen,təɹam-ŋa,təɹam-ŋa,t ə ɹ a m + ŋ a,,FW2023,,,^ t ə ɹ a m - ŋ a $,default,
Pochuri-16_sixteen-1,,Pochuri,16_sixteen,təɹa-toɹo,təɹa-toɹo,t ə ɹ a + t o ɹ o,,FW2023,,,^ t ə ɹ a - t o ɹ o $,default,
Pochuri-17_seventeen-1,,Pochuri,17_seventeen,təɹa-təɹə,təɹa-təɹə,t ə ɹ a + t ə ɹ ə,,FW2023,,,^ t ə ɹ a - t ə ɹ ə $,default,
Pochuri-18_eighteen-1,,Pochuri,18_eighteen,təɹa-təze,təɹa-təze,t ə ɹ a + t ə z e,,FW2023,,,^ t ə ɹ a - t ə z e $,default,
Pochuri-19_nineteen-1,,Pochuri,19_nineteen,təɹa-toku,təɹa-toku,t ə ɹ a + t o k u,,FW2023,,,^ t ə ɹ a - t o k u $,default,
Pochuri-20_twenty-1,,Pochuri,20_twenty,ənkeke,ənkeke,ə n k e k e,,FW2023,,,^ ə n k e k e $,default,
Pochuri-21_twentyone-1,,Pochuri,21_twentyone,ənken-kəsɯ,ənken-kəsɯ,ə n k e n + k ə s ɯ,,FW2023,,,^ ə n k e n - k ə s ɯ $,default,
Pochuri-22_twentytwo-1,,Pochuri,22_twentytwo,ənken-kəɲi,ənken-kəɲi,ə n k e n + k ə ɲ i,,FW2023,,,^ ə n k e n - k ə ɲ i $,default,
